275	83786	28354	55432	0	0
276	56912	20668	36244	0	0
277	81352	30184	51168	0	0
278	74648	27744	46904	0	0
279	49230	19382	29848	0	0
280	126850	26646	100204	0	0
281	73977	27073	46904	0	0
282	85674	28110	57564	0	0
283	70437	25665	44772	0	0
284	69951	23047	46904	0	0
285	77634	28598	49036	0	0
286	95172	24816	70356	0	0
287	83537	28105	55432	0	0
288	100232	27744	72488	0	0
289	35781	25121	10660	0	0
290	99622	27134	72488	0	0
291	76405	20973	55432	0	0
292	81682	15590	66092	0	0
293	47083	19367	27716	0	0
294	68418	19382	49036	0	0
295	71421	28781	42640	0	0
296	129639	20907	108732	0	0
297	55451	21339	34112	0	0
298	114544	29264	85280	0	0
299	48615	18767	29848	0	0
300	95669	31709	63960	0	0
301	75557	24389	51168	0	0
302	80110	20414	59696	0	0
303	76229	29325	46904	0	0
304	56056	21944	34112	0	0
305	67623	20719	46904	0	0
306	109913	24633	85280	0	0
307	68188	25548	42640	0	0
308	73663	20363	53300	0	0
309	78552	31648	46904	0	0
310	35279	18223	17056	0	0
311	79089	23657	55432	0	0
312	83046	25482	57564	0	0
313	54121	28537	25584	0	0
314	65308	20536	44772	0	0
315	75191	24023	51168	0	0
316	87185	23225	63960	0	0
317	71784	27012	44772	0	0
318	137205	26341	110864	0	0
319	85979	28415	57564	0	0
320	78605	29569	49036	0	0
321	59585	19077	40508	0	0
322	75682	26646	49036	0	0
323	72025	25121	46904	0	0
324	120085	24145	95940	0	0
325	93534	29574	63960	0	0
326	72370	21202	51168	0	0
327	45637	20053	25584	0	0
328	87734	23774	63960	0	0
329	38819	19631	19188	0	0
330	99997	33905	66092	0	0
331	58734	20358	38376	0	0
332	52640	18528	34112	0	0
333	65080	24572	40508	0	0
334	56125	24145	31980	0	0
335	39914	18594	21320	0	0
336	85175	23347	61828	0	0
337	61171	20663	40508	0	0
338	100531	23779	76752	0	0
339	80983	27683	53300	0	0
340	61599	25355	36244	0	0
341	73245	26341	46904	0	0
342	108147	24999	83148	0	0
343	78726	25426	53300	0	0
344	68792	21888	46904	0	0
345	106997	30245	76752	0	0
346	55255	19011	36244	0	0
347	61057	22681	38376	0	0
348	80298	20602	59696	0	0
349	58859	22615	36244	0	0
350	78171	20607	57564	0	0
351	72078	23042	49036	0	0
352	86943	20851	66092	0	0
353	67093	26585	40508	0	0
354	70068	23164	46904	0	0
355	88709	20485	68224	0	0
356	62696	22188	40508	0	0
357	89694	27866	61828	0	0
358	89871	23779	66092	0	0
359	72324	21156	51168	0	0
360	64470	23962	40508	0	0
361	58495	20119	38376	0	0
362	116789	22981	93808	0	0
363	53560	19448	34112	0	0
